age,gender,nationality,num_unemployment,last_job_duration,education,num_moves,total_employment_duration,job_search_duration,wage,skill_level,industry,region,benefit_duration,training_participation,number_of_jobs,LTU
55,Female,Non-German,0,2.491691294660301,High,0,5.076537519265116,5.926794674610106,3645.9123285231226,Medium,Services,Suburban,4,0,3,1
50,Female,Non-German,0,1.0665341637111005,Medium,4,7.430061673712816,3.7399116616712704,2882.4345796502434,Low,Manufacturing,Suburban,0,0,4,1
41,Female,German,3,5.417864279405141,Medium,2,7.268790270374531,7.7301429789499245,978.0405039538612,Medium,Manufacturing,Rural,3,0,1,0
32,Female,Non-German,1,1.6770145121437234,High,3,4.510800711757966,4.361026522698662,2958.7877322364216,Low,Manufacturing,Suburban,3,0,4,0
47,Female,German,2,2.13600124365838,High,1,9.872950438787552,4.598150735662946,2859.5430326527653,High,Manufacturing,Rural,6,0,7,1
59,Male,German,0,3.7557665351664684,Low,4,7.143424511642143,6.865158644169696,3082.3964798093443,High,Services,Urban,5,0,1,1
34,Male,German,0,0.246771403354634,Medium,2,13.381931871535677,5.713509108709969,3202.5483481124734,Low,Services,Suburban,8,0,3,1
22,Male,Non-German,2,0.09890045350259147,Low,1,5.4057715068453955,6.338576047312026,2452.86277972042,Medium,Other,Suburban,6,0,1,1
46,Female,German,0,3.7619056713868257,Low,0,15.445492285272888,5.5910006824603276,4177.051982207956,Low,Tech,Urban,6,0,4,1
21,Female,German,0,2.110104739075661,Medium,3,9.103496025500595,8.826121687008085,2947.070756955534,High,Tech,Suburban,0,0,4,0
27,Male,German,2,1.1970097862116884,High,4,13.085333758340395,4.149938705522768,2840.2690606508672,Medium,Manufacturing,Urban,5,0,2,0
34,Female,Non-German,2,4.20674634589464,Low,2,8.461813862491471,5.070382439587974,3595.6236866411223,Low,Services,Urban,2,1,6,1
27,Male,German,2,1.376156681784014,High,4,4.877382400576105,6.962343115158454,3014.831956231227,Medium,Manufacturing,Urban,1,0,3,0
34,Female,German,3,2.450975400902151,High,3,6.945916319363473,4.024164332717962,5052.673327395518,Low,Tech,Suburban,0,0,4,0
37,Male,German,2,1.2077390640549743,High,2,2.452927156649257,3.935553235208248,2832.0737671136308,Medium,Manufacturing,Rural,3,1,2,1
41,Male,German,3,3.606874372499648,Low,5,7.55386553522597,6.2754877880062745,3281.452360731117,Medium,Services,Urban,1,0,5,0
22,Male,Non-German,2,5.664152385433548,High,1,8.68837150452732,7.734706757837755,2400.677876106351,Medium,Manufacturing,Suburban,1,1,3,0
51,Male,German,1,0.0,Medium,2,8.18289118274178,7.995755631588509,3696.4284344306016,Medium,Manufacturing,Urban,3,0,4,1
23,Male,German,3,3.2253153775012913,Medium,2,13.320628900547456,6.183479751974564,3246.9747153550725,Low,Other,Rural,7,1,3,0
19,Male,Non-German,1,4.713176883772701,Low,1,7.403464675748368,4.655734683005347,2728.825559341331,Low,Tech,Suburban,5,1,3,0
30,Female,German,1,2.1570445053884537,Low,0,0.42402562863113413,6.551326395268516,2302.049521118658,Low,Tech,Suburban,1,0,6,1
60,Female,Non-German,0,0.7379152514082294,Medium,3,22.17626004383912,7.132276617424741,1952.4621603189407,High,Services,Suburban,1,0,1,0
60,Male,German,1,3.8419270542548074,Medium,3,5.237565834066707,6.523721318580547,3334.9716471006354,Low,Tech,Urban,0,1,4,1
65,Female,Non-German,1,5.0033070067542,Low,3,11.874980435164982,8.46833971758275,1890.4964235783784,Medium,Services,Suburban,1,1,1,1
28,Female,German,3,4.781044355290938,Low,2,1.983013315820716,3.971677469490065,4046.7793353601305,Medium,Other,Rural,0,1,1,1
64,Male,German,0,3.731818675829655,Medium,3,8.980848693873417,4.606047964712875,1989.723800185308,Low,Services,Urban,10,0,4,0
40,Male,Non-German,1,3.1958274752172837,Low,3,4.821816767714534,8.190698388797447,2857.300064313382,Medium,Services,Suburban,2,1,3,0
33,Male,Non-German,1,1.2019748892313977,High,0,0.0,3.0539603389694725,2294.7669823409337,Medium,Services,Rural,0,0,1,0
48,Male,Non-German,1,4.730489900687884,Low,1,6.868760019829814,4.921228545836999,3026.1489875508614,Medium,Services,Urban,1,0,2,0
28,Female,German,1,4.619913626705015,Low,4,7.79973856707801,4.536919410547277,3021.2057435002434,Medium,Tech,Rural,2,0,2,0
33,Male,Non-German,1,0.7238833626894658,Medium,1,7.124456305375333,2.871590197306063,3355.8423984156598,Medium,Other,Rural,2,0,2,1
25,Female,Non-German,0,3.728959455692982,Medium,2,8.972453393134865,5.625702390718173,1778.9768049320078,Medium,Services,Suburban,0,0,3,0
21,Female,German,1,4.3056477510395705,Medium,3,6.921967653096597,7.492587719776908,2389.037872656834,Medium,Services,Urban,9,0,4,1
57,Male,Non-German,2,4.764227544151013,Medium,1,8.276599264546187,6.312655831042205,3776.4379609217585,Medium,Services,Urban,0,0,7,1
21,Female,Non-German,2,2.850020761745559,High,1,8.680448006617185,7.599207570604155,3526.8412816032087,Low,Tech,Urban,0,0,2,0
42,Male,German,0,1.284864851707712,Medium,4,7.859287644918262,8.383911935285946,1000.4139773789184,Medium,Services,Rural,0,1,7,1
20,Female,German,1,1.9957676402719098,Low,5,7.316896671191688,5.228736478108961,3301.783669275877,Low,Manufacturing,Rural,2,0,0,0
49,Male,German,6,0.985500283088077,Medium,1,4.4253859588175715,11.29369204597746,2174.0280192255177,Low,Services,Suburban,0,0,3,1
20,Female,German,1,2.8978786697700354,High,1,10.377782416016457,5.309169151872333,2526.5416986357714,Medium,Manufacturing,Urban,0,0,6,0
44,Female,German,1,2.5062292068626193,Medium,5,6.868010610800558,5.574937948312618,2818.1379301485313,High,Tech,Urban,1,0,2,1
46,Male,German,1,7.290072841537414,Low,0,6.544697097808403,4.584758926262445,4245.912126119733,High,Services,Suburban,2,0,1,0
49,Female,German,1,4.789354284876263,Medium,2,10.049177242017036,7.090778961849348,2165.8420726533714,Low,Services,Suburban,0,0,2,0
36,Female,German,1,4.939096133778194,Medium,1,8.847832108006253,5.41899316204605,1876.8853188798766,Medium,Tech,Rural,1,0,6,0
38,Female,German,3,3.942704981655458,Medium,2,5.207118715113683,5.842215556170008,3360.2550614245793,Medium,Manufacturing,Suburban,1,1,3,1
22,Female,Non-German,1,2.265364706662964,Low,2,13.002634571753084,5.589573987548074,2977.5859021328,Low,Manufacturing,Rural,0,0,2,0
35,Female,Non-German,1,2.449220082363852,Low,1,3.243104060350481,5.544190905546253,3965.6025910020385,Medium,Services,Suburban,2,0,6,1
45,Male,German,0,2.6322614003667586,Medium,3,3.874101824357023,6.316572058797151,2717.732875318914,Medium,Manufacturing,Suburban,0,0,3,0
59,Male,Non-German,3,3.376466545402268,Low,3,10.673415871373834,5.099552893926737,3968.6538073535985,High,Services,Urban,0,0,1,1
39,Female,German,0,3.7783396204468964,Medium,3,15.004542389657773,5.1934088361658155,3013.014878174623,Low,Other,Rural,2,0,3,1
38,Male,German,0,3.001417255361044,Medium,1,5.690391231082246,8.145702981241984,3423.2920868509764,Low,Tech,Suburban,0,0,4,1
23,Female,German,2,2.4188030453137337,Low,0,9.651285490932583,5.412955072237176,4299.154789613014,High,Tech,Urban,0,0,5,1
18,Female,German,1,1.811768739024031,High,2,3.2305457669265767,6.767104807414249,2866.201676208662,Medium,Other,Urban,1,0,5,1
22,Male,Non-German,3,0.21470248443349282,High,1,4.284058735642779,4.221016519023106,3835.7329885403256,High,Services,Urban,7,0,1,0
58,Male,Non-German,1,5.566758330093302,Medium,4,12.528792766882727,5.110619945694255,2509.1211426095933,Low,Services,Suburban,3,0,2,1
29,Female,German,0,7.411059136530828,Low,4,9.463052123028545,3.534878875018639,3182.031163116993,Medium,Manufacturing,Urban,5,1,7,0
43,Male,German,5,5.398673561856501,Low,1,12.652919020563111,9.708866866723655,1844.2726626533665,Medium,Tech,Urban,6,0,3,1
63,Female,German,1,0.48186874813850755,Medium,0,12.34523501774541,8.750919355336105,2596.544024816615,Low,Services,Suburban,10,0,3,1
51,Male,German,2,4.5740331392817835,Low,2,0.0,7.190917986557373,2153.5717929134844,Medium,Manufacturing,Urban,4,0,2,1
31,Female,German,2,5.047552603241632,High,2,3.2161826397776476,10.302205440579659,3976.60208260379,Medium,Services,Rural,2,1,2,0
43,Male,German,0,2.193124602757284,Low,4,9.097903206311237,7.540572102766251,4391.038688760695,Low,Services,Urban,1,1,2,1
62,Female,Non-German,0,3.977854479278058,Medium,1,1.2116400762377584,5.656048512702356,2716.2384445344474,Low,Services,Suburban,0,0,4,1
44,Male,Non-German,1,2.0873939349547608,Medium,1,3.782779829583684,6.745039334183342,2381.5694540791274,Medium,Tech,Urban,3,1,6,0
26,Female,German,3,6.057857989627481,Medium,2,13.707869617641638,8.721572710958283,1948.844402632024,Medium,Services,Urban,15,0,10,1
43,Male,Non-German,1,3.7307418444306277,Low,6,5.83373649355646,4.239367649984064,3211.6331008816537,High,Other,Urban,1,1,3,1
64,Female,German,2,1.165689017257903,Medium,1,10.841194314484138,3.654364425466877,2518.1709162652714,Medium,Services,Rural,3,0,3,1
39,Female,German,0,4.339616196018676,Low,0,7.887326919390646,6.812158333259875,2561.026926921386,Low,Tech,Suburban,2,0,2,0
64,Male,German,2,5.117561346980494,High,1,5.280254982821533,4.826300532902525,4303.6708939455475,High,Other,Urban,1,0,2,0
47,Male,German,0,3.396263302271751,Low,1,1.3431629091978685,1.4801972650830475,2762.8810787630546,High,Other,Suburban,1,0,6,0
60,Male,Non-German,1,3.9588833834865365,High,0,8.93320842625751,3.5141333061788633,3469.319656270936,Low,Manufacturing,Urban,2,0,1,0
65,Female,German,0,2.8604931415424044,High,1,13.818422156275453,5.37715130129291,3042.3688719316897,Medium,Manufacturing,Rural,1,0,4,0
34,Female,German,1,0.7314390937075328,Low,1,5.3938900809369805,6.096377509495804,1915.835674127653,Low,Services,Rural,4,0,6,1
43,Female,German,1,2.6965324831589847,Medium,4,8.27439341691544,6.155938198766597,1524.0957017295157,Low,Services,Suburban,6,0,2,0
53,Male,German,0,4.046079265927116,Low,6,1.9208447865920313,10.01039268047089,3390.0176469565426,Low,Services,Suburban,6,0,3,1
18,Male,Non-German,1,2.743946264033524,High,1,5.311299234999812,5.584749486597813,4363.288416693444,Low,Other,Rural,0,1,1,0
25,Female,German,1,4.601530853479182,Medium,1,9.363526637846242,6.556250979072209,3251.9900283364004,High,Manufacturing,Suburban,6,1,5,0
52,Male,German,1,2.2156368776048314,Medium,1,10.97486328159925,2.7482159452510078,3499.2721465473087,Medium,Services,Suburban,1,1,1,0
32,Female,German,2,2.3468183450983453,Medium,2,10.223794999832748,5.937728923369448,2276.234955531616,High,Manufacturing,Rural,1,1,3,1
64,Male,German,1,4.662239995987809,Low,0,0.0,6.6683978863435325,3811.915473650407,Medium,Tech,Suburban,3,0,3,1
39,Female,German,3,3.44370503360609,High,5,6.172260643461028,3.249481038037621,3802.003563905631,Medium,Other,Suburban,1,0,4,0
31,Male,German,1,2.1765568376888162,Low,2,4.130875558821506,4.132016080726087,2443.0412221566567,Medium,Services,Rural,0,0,2,1
43,Male,German,0,5.067610752017249,Medium,2,6.763886896731826,6.978337267673741,3436.327019066502,High,Manufacturing,Suburban,1,0,2,1
45,Female,Non-German,2,1.6225285640989442,Medium,1,7.555234258050619,4.907347471376177,1586.8657194616262,Medium,Tech,Suburban,3,0,4,0
40,Female,Non-German,3,1.5461020819653022,High,1,12.26540756478095,5.794916456980052,3579.129573407189,Medium,Services,Urban,1,1,0,0
31,Female,Non-German,2,0.0,Low,1,9.180948146774103,7.081555037917959,2542.0659313759634,High,Services,Urban,2,0,3,1
41,Male,German,1,1.8920629028451055,Medium,6,13.671327891548339,10.073744343591631,2018.2966904719835,Low,Tech,Urban,3,1,3,1
19,Male,German,1,5.617433357844565,Medium,2,5.20195874229128,5.556429597843215,3322.1119655936027,Medium,Other,Suburban,3,0,7,0
62,Female,German,2,0.0,Medium,1,2.331693768312711,9.538396157754885,1582.6160279074838,High,Services,Urban,6,1,3,1
43,Female,Non-German,2,1.096159719541565,Low,0,13.820970563281858,2.082452677408813,3273.9308646146587,High,Services,Rural,1,0,2,1
31,Male,German,2,3.87813711178034,Low,4,9.733820951602526,6.296725717363971,2094.176696364083,Low,Services,Suburban,0,0,2,0
24,Male,German,2,0.0,Low,0,5.026912930564414,5.331821585809538,1922.9791014145126,Medium,Services,Suburban,1,1,1,1
20,Male,German,2,1.9786027729804707,Medium,4,9.751291514041148,4.935082031863205,3047.8823691037474,Medium,Services,Urban,1,0,1,1
64,Female,German,6,5.281726431221493,Low,1,11.341038268797725,7.316135151113707,2861.9589939881057,Low,Services,Rural,3,0,3,1
40,Male,German,0,7.086051603697978,Medium,3,8.476763252030368,5.57075866922956,4165.4315608724055,Medium,Manufacturing,Suburban,0,0,2,0
63,Male,German,2,3.5804931313340647,Low,2,5.083854287893848,1.9500933302135657,1972.1589999019045,Low,Services,Suburban,1,0,3,0
60,Male,Non-German,2,1.1470659635177658,High,2,6.234948780577297,2.823261503498835,4100.043592931767,Medium,Manufacturing,Urban,4,0,6,1
64,Male,German,0,1.079742522703435,High,3,9.162485991399206,7.444053916712888,2089.8843165845783,Medium,Services,Suburban,3,0,2,1
62,Male,German,2,3.289815938661808,Medium,1,8.795551821422748,2.725544186151873,3735.5539331400323,Medium,Services,Suburban,3,0,3,0
35,Female,German,1,3.5619266423301976,Medium,1,12.849040231141654,7.497642362361557,3884.874018282699,Medium,Services,Suburban,5,0,2,1
55,Male,German,1,6.715857520116498,Low,1,6.896359150391877,6.249546975822312,3257.1670287127404,Medium,Services,Rural,4,0,3,1
52,Female,German,4,4.941609705074406,Low,2,4.144957606497932,5.6594309363483974,2367.2368955692687,Low,Services,Rural,3,1,1,1
32,Male,Non-German,3,3.168212975776981,Low,1,18.30821731828013,5.837051653603455,1781.6364224348415,Low,Tech,Rural,1,1,1,1
42,Female,German,1,2.3295854934811624,Medium,1,8.697952797950945,7.029516040360167,1438.5788131238558,Low,Services,Suburban,12,0,1,1
54,Female,Non-German,0,9.02942341860442,Medium,1,11.337051031558147,3.6450280527871177,4481.832763256708,Low,Other,Rural,2,0,1,1
45,Female,German,0,4.25318959999179,High,3,10.08739348810352,6.084582187995451,2762.516085014424,Medium,Services,Rural,0,0,3,0
27,Female,German,0,1.66249657284491,Medium,6,8.746297754243557,3.7209944118374687,2116.2659618179878,Medium,Services,Urban,1,1,6,0
56,Male,Non-German,2,2.5507541528170448,Medium,2,7.089025077027329,6.327289552005736,2085.4715151679356,Low,Manufacturing,Urban,3,1,5,1
34,Male,German,2,1.2450905199937996,Medium,0,0.0,7.292953572396703,3134.2899148854085,Low,Services,Urban,7,1,3,1
56,Female,German,5,0.0,Medium,0,3.747115036808717,6.331891725624629,2684.1183171167268,Medium,Tech,Urban,0,0,3,1
39,Female,German,1,3.6253019824146455,Low,3,9.316476853669178,7.217204327861178,1464.5659369144255,Medium,Other,Urban,0,0,4,1
43,Female,German,0,6.5649084331146295,Medium,3,0.0,4.599970329813425,3691.6325355707595,High,Other,Urban,6,0,2,0
61,Female,Non-German,1,0.0,Medium,4,8.286473570841121,5.875639891358846,3267.9868443983396,Medium,Services,Suburban,7,0,3,1
42,Female,German,2,3.1105251917580357,Medium,2,10.644922043457294,5.524048373750208,4471.928799335106,Medium,Services,Urban,0,0,5,0
34,Male,Non-German,1,1.5861904417248058,High,0,11.333114468413731,5.393121225726016,3912.633158043631,Low,Services,Urban,1,0,6,0
30,Male,Non-German,3,4.043005051139705,Medium,2,10.392620989858823,4.3987176710962235,521.4822763833758,Medium,Services,Suburban,3,1,1,1
37,Female,German,2,2.6553396865508683,Low,3,11.833567806468455,5.136354901150115,4133.5791790700505,Low,Manufacturing,Rural,1,0,4,1
42,Female,Non-German,1,0.2798906911647978,Medium,2,14.422445532967508,3.774590809986998,3965.99299941963,Low,Tech,Rural,6,1,3,1
21,Male,German,3,1.0377925721005288,Medium,1,12.384471741636736,2.611690676350839,2410.9017981152,Low,Other,Suburban,0,0,4,0
27,Female,Non-German,0,1.3393989360315848,Low,2,8.78732559560772,4.5985666789184805,2653.9393943015366,Medium,Services,Urban,0,1,2,0
20,Male,German,0,5.688636415974416,Medium,2,7.46152058090899,7.251919297562328,3329.3800857929937,Medium,Services,Urban,0,1,5,0
58,Female,German,1,5.5865185538603015,High,1,8.458551498210765,6.46813198211136,2188.6279929625375,Low,Manufacturing,Urban,1,1,1,0
62,Male,German,4,2.377304225774605,High,1,6.898007393301125,3.486793591505491,2805.8169054297355,Medium,Services,Urban,0,1,4,1
35,Male,German,2,5.455606866902693,Low,4,12.470322928982501,5.187977293239227,3800.029956660731,Medium,Services,Urban,0,1,5,0
64,Female,German,0,2.6536323212076516,High,2,10.28840083320395,7.384928682728655,3414.182326952064,Medium,Other,Rural,4,0,1,0
53,Male,Non-German,1,2.346674483099626,Medium,4,6.475694182213093,5.1030172604257995,2466.5721888306084,Low,Services,Urban,0,0,1,1
64,Female,German,1,3.11423568110235,Medium,1,13.296351134448381,3.1644676137421883,3818.20844531298,Medium,Services,Urban,7,0,4,0
39,Female,German,2,3.5696505572472725,Medium,1,6.8324845838615555,10.515257092828685,3242.3162100343447,High,Services,Urban,1,1,1,1
51,Female,Non-German,3,1.889110414269997,High,3,4.216913415706889,5.6660823386941,3214.964362357499,Low,Manufacturing,Suburban,3,1,4,1
64,Male,German,3,3.043731484364445,Medium,2,7.95702981339682,3.6728422000019667,2588.054109615037,Low,Other,Urban,0,0,3,1
25,Male,Non-German,3,4.574645011293047,Medium,1,4.703466065313112,6.342527051640387,2994.7691650649103,Low,Services,Urban,0,0,4,1
57,Male,Non-German,1,3.259079278412094,Medium,1,11.744822950149015,5.828793335374529,2380.726814704182,Low,Other,Urban,2,0,5,0
61,Female,Non-German,1,3.08556580424864,Medium,1,4.618271264780099,2.917043790171264,1447.5587322370802,Medium,Services,Urban,2,1,4,1
36,Female,Non-German,1,3.98836042856159,Low,1,7.5385214871566895,6.18673772160633,2776.1662674408126,High,Tech,Urban,4,0,3,1
59,Female,German,0,4.333412121717219,High,0,11.758829967782365,7.967471022791293,2902.278203124161,High,Manufacturing,Suburban,4,0,5,1
58,Female,German,2,2.874768362774155,Medium,3,5.151192165658626,5.534179585019511,3109.831023590132,Low,Services,Urban,3,0,6,1
54,Female,Non-German,1,2.0516378858437023,Medium,4,9.644574133278573,1.8796029055666006,3969.723678694796,Medium,Tech,Suburban,1,0,4,1
23,Female,German,3,3.3784066069484706,Low,1,4.106338565982188,6.683843221178607,2478.1721242186322,Medium,Tech,Suburban,6,0,2,1
43,Male,German,2,0.0,Medium,3,8.977532508788723,7.205800090496307,2705.798397188224,Medium,Tech,Suburban,2,0,1,1
51,Female,German,1,2.5793560089922902,Low,0,10.268987395430088,4.8271758463441765,3612.942078096975,Medium,Manufacturing,Urban,13,1,1,1
62,Male,Non-German,1,0.0,Low,3,7.8313978732741285,4.84187679732155,2397.9823083345236,Low,Other,Urban,5,0,1,1
23,Female,German,2,0.0,Medium,1,8.134105149913276,10.515712600515295,3122.9996230467823,Medium,Other,Urban,0,0,2,0
54,Female,German,0,0.0,Medium,2,9.77594328624212,4.683571402315795,2673.374389148515,Medium,Manufacturing,Suburban,1,1,2,0
50,Female,German,3,5.094703484906102,Medium,3,6.877965661502122,3.756238067331497,2805.100493830859,Medium,Other,Suburban,2,1,3,1
39,Male,German,1,3.0279636319386496,Low,2,11.558214524318512,6.050228168052022,3606.5159113685418,Medium,Services,Urban,3,1,5,1
38,Male,German,0,0.4759019535673308,Medium,1,13.484564189368363,7.149684651540799,2701.2375552156477,Low,Services,Suburban,2,0,4,1
23,Male,German,0,3.982132086890713,Low,1,4.2968613629455135,7.0648674574206325,3632.5952057918676,Low,Services,Rural,4,1,2,1
23,Male,German,1,4.977308958733037,High,2,15.068238297830806,1.0638644913886095,1438.0535134358736,High,Other,Suburban,0,0,4,0
65,Male,Non-German,0,4.016971112294748,Medium,1,6.786048962006257,4.6785369882220555,1856.308260864431,Medium,Manufacturing,Urban,0,1,3,1
21,Female,German,2,2.6225797430148274,Medium,2,15.977379798879397,8.30577609025748,1145.4399274009209,High,Services,Suburban,0,0,1,0
47,Female,Non-German,1,3.4649732368387345,Medium,2,6.840331656544549,6.653378930683411,2067.3835062664266,Low,Services,Urban,2,0,2,0
28,Male,Non-German,0,4.802993066285465,Low,3,10.829514300567881,3.528417176987148,4485.474930279338,Medium,Services,Suburban,3,0,1,1
47,Male,German,0,2.0615083246746884,High,5,10.80804244611763,8.48481861579241,2985.971273053238,Medium,Services,Urban,1,0,3,0
48,Male,German,1,3.059733846515651,Low,2,6.45075384710659,7.929795438212356,2422.9577996340345,High,Manufacturing,Urban,2,1,4,1
41,Female,German,0,2.4856139107871376,Medium,2,8.29050955271761,5.406796783954256,3626.2454599939388,Low,Tech,Rural,0,0,7,0
26,Female,Non-German,2,0.0,Medium,1,13.759602225427244,7.758934373622273,3739.208845805738,Low,Other,Suburban,0,0,4,0
20,Female,German,1,4.833136361288603,Low,4,6.711270200951976,9.999511663916039,2023.3217487499792,Medium,Tech,Urban,3,0,2,0
48,Male,German,2,7.11454372998802,High,2,6.329815734981649,3.8912396095091677,4998.56009437929,High,Tech,Urban,1,0,2,1
57,Female,German,1,1.2524107575176202,Medium,2,3.3861311952555395,7.110892364405858,3221.0646744008445,High,Services,Suburban,3,1,3,1
54,Female,German,0,4.925360469772598,Low,0,14.270208880419725,9.971889552176016,3321.881590763473,High,Services,Rural,5,1,3,1
53,Male,German,1,1.3160124404767986,Low,1,6.076893753981586,7.306059106591059,3397.786521086289,High,Services,Suburban,5,1,1,1
41,Female,German,6,3.2655756301541294,Low,1,12.799920871791777,4.491234281271394,3396.1102960367784,Low,Manufacturing,Rural,0,0,3,0
48,Male,Non-German,2,6.016024547579553,High,1,5.594580731716099,6.477826480882775,2502.821276228418,Low,Other,Urban,1,0,3,0
23,Female,German,1,1.959122029215778,Medium,2,12.674338460781657,8.739766519904725,4690.015432770242,Low,Manufacturing,Suburban,3,0,3,0
19,Male,German,2,2.970627171216253,Low,3,11.226572466891,3.9684670661516783,2771.8492426050725,Medium,Other,Suburban,4,0,3,1
37,Female,German,3,0.0,Low,3,7.086272315734567,5.939806585418935,3766.0142221146607,High,Manufacturing,Suburban,4,0,3,0
45,Female,Non-German,1,1.671591312107537,Medium,4,5.062896114842321,5.513034356436536,2620.052302223002,High,Tech,Urban,0,1,5,1
28,Female,German,3,0.0,Medium,3,5.387877698167781,4.7371767264917395,2478.186797517348,Low,Manufacturing,Suburban,0,0,3,1
21,Female,Non-German,0,3.8583562397499973,Medium,1,5.336800519592918,6.483109736952792,4521.491690600792,Medium,Manufacturing,Suburban,2,0,2,0
32,Male,German,2,4.663275117903154,Medium,3,12.260732720494559,5.798565491888046,2913.3031707049277,High,Tech,Suburban,4,0,4,1
23,Male,German,0,2.5567302268583907,Low,1,8.640921458453624,7.286700359139503,2972.7142392083642,Medium,Services,Suburban,1,0,3,1
47,Male,German,3,3.5717739345135846,Medium,2,3.539510269965186,8.281938988512863,3226.893764404008,Low,Tech,Suburban,0,1,1,1
55,Male,German,2,2.3485390894991056,High,0,6.99146635599568,3.454339159092108,5081.416377056641,Medium,Services,Suburban,3,0,1,0
19,Female,German,4,4.481090731748873,Low,1,7.475919592238868,6.13506212796098,4735.008934337142,Medium,Manufacturing,Urban,1,0,4,0
32,Male,German,1,3.2589238702503978,Medium,1,0.0,5.893747722491087,4027.0260866606186,Medium,Other,Urban,0,0,3,1
28,Female,Non-German,3,0.0,Medium,4,7.213948342295324,6.406829346779165,5282.89806619236,Medium,Services,Suburban,0,1,2,0
25,Female,German,0,4.879961636185641,Medium,1,10.892771904114934,5.969058310465909,2244.338624063273,Low,Tech,Rural,1,1,5,0
43,Female,German,2,2.220914410833693,Low,2,7.449488470970236,4.038674175539931,3524.707192553112,High,Services,Urban,2,0,7,0
62,Male,German,1,0.4592410575831911,High,2,9.017627514986607,8.909499070741177,3060.6583447843504,Medium,Services,Suburban,1,0,1,1
61,Female,German,1,2.1221320553119942,Medium,1,9.93805252309109,9.761522292405296,1584.7298143713147,Medium,Services,Urban,0,0,4,1
22,Female,German,0,0.0,Medium,3,6.62959103691571,7.093779406903369,3370.47754453102,High,Manufacturing,Urban,0,0,2,0
23,Male,German,1,0.5002213775219135,Medium,4,10.92301864464157,7.19620355952231,2607.338816068761,Low,Services,Suburban,1,1,3,1
43,Female,German,0,3.2858992202307773,Low,0,13.8299371913268,6.262098327922347,4226.800672784248,Low,Services,Suburban,3,1,2,1
21,Female,German,0,3.4534233726811325,Low,2,1.9045654502103808,7.938406443558004,2683.982508449305,High,Services,Urban,0,1,0,0
36,Male,German,2,3.612877668510336,Medium,2,6.6206009903738385,1.1137093895385366,2638.4864246217257,Low,Services,Suburban,2,0,3,1
37,Female,German,0,3.006419735526995,Low,5,17.318469933814853,5.992275442416277,4226.4550606810435,Medium,Services,Rural,0,1,4,1
